Topic_id	Question	Answer	Meaningfull question	Matching answer	Off topic	Incorrect order	Duplicate

79	who was the first president of the american sociological association?	The first college course entitled "Sociology" was taught in the United States at  Yale  in 1875 by  William Graham Sumner . In 1883  Lester F. Ward , the first president of the American Sociological Association, published Dynamic Sociology—Or Applied social science as based upon statical sociology and the less complex sciences and attacked the laissez-faire sociology of  Herbert Spencer  and Sumner. Ward's 1200 page book was used as core material in many early American sociology courses. In 1890, the oldest continuing American course in the modern tradition began at the  University of Kansas , lectured by  Frank W. Blackmar . The Department of Sociology at the  University of Chicago  was established in 1892 by  Albion Small , who also published the first sociology textbook: An introduction to the study of society 1894.  George Herbert Mead  and  Charles Cooley , who had met at the  University of Michigan  in 1891 (along with  John Dewey ), would move to Chicago in 1894. Their influence gave rise to  social psychology  and the  symbolic interactionism  of the modern  Chicago School . The  American Journal of Sociology  was founded in 1895, followed by the  American Sociological Association  (ASA) in 1905. The sociological "canon of classics" with Durkheim and  Max Weber  at the top owes in part to  Talcott Parsons , who is largely credited with introducing both to American audiences. Parsons consolidated the sociological tradition and set the agenda for American sociology at the point of its fastest disciplinary growth. Sociology in the United States was less historically influenced by  Marxism  than its European counterpart, and to this day broadly remains more statistical in its approach.
79	where did george herbert mead teach sociology?	The first college course entitled "Sociology" was taught in the United States at  Yale  in 1875 by  William Graham Sumner . In 1883  Lester F. Ward , the first president of the American Sociological Association, published Dynamic Sociology—Or Applied social science as based upon statical sociology and the less complex sciences and attacked the laissez-faire sociology of  Herbert Spencer  and Sumner. Ward's 1200 page book was used as core material in many early American sociology courses. In 1890, the oldest continuing American course in the modern tradition began at the  University of Kansas , lectured by  Frank W. Blackmar . The Department of Sociology at the  University of Chicago  was established in 1892 by  Albion Small , who also published the first sociology textbook: An introduction to the study of society 1894.  George Herbert Mead  and  Charles Cooley , who had met at the  University of Michigan  in 1891 (along with  John Dewey ), would move to Chicago in 1894. Their influence gave rise to  social psychology  and the  symbolic interactionism  of the modern  Chicago School . The  American Journal of Sociology  was founded in 1895, followed by the  American Sociological Association  (ASA) in 1905. The sociological "canon of classics" with Durkheim and  Max Weber  at the top owes in part to  Talcott Parsons , who is largely credited with introducing both to American audiences. Parsons consolidated the sociological tradition and set the agenda for American sociology at the point of its fastest disciplinary growth. Sociology in the United States was less historically influenced by  Marxism  than its European counterpart, and to this day broadly remains more statistical in its approach.
79	who taught sociology at the university of kansas?	The first college course entitled "Sociology" was taught in the United States at  Yale  in 1875 by  William Graham Sumner . In 1883  Lester F. Ward , the first president of the American Sociological Association, published Dynamic Sociology—Or Applied social science as based upon statical sociology and the less complex sciences and attacked the laissez-faire sociology of  Herbert Spencer  and Sumner. Ward's 1200 page book was used as core material in many early American sociology courses. In 1890, the oldest continuing American course in the modern tradition began at the  University of Kansas , lectured by  Frank W. Blackmar . The Department of Sociology at the  University of Chicago  was established in 1892 by  Albion Small , who also published the first sociology textbook: An introduction to the study of society 1894.  George Herbert Mead  and  Charles Cooley , who had met at the  University of Michigan  in 1891 (along with  John Dewey ), would move to Chicago in 1894. Their influence gave rise to  social psychology  and the  symbolic interactionism  of the modern  Chicago School . The  American Journal of Sociology  was founded in 1895, followed by the  American Sociological Association  (ASA) in 1905. The sociological "canon of classics" with Durkheim and  Max Weber  at the top owes in part to  Talcott Parsons , who is largely credited with introducing both to American audiences. Parsons consolidated the sociological tradition and set the agenda for American sociology at the point of its fastest disciplinary growth. Sociology in the United States was less historically influenced by  Marxism  than its European counterpart, and to this day broadly remains more statistical in its approach.
79	what is another term for functionalist theory?	3. Functionalist Theory. The functionalist perspective, also called functionalism, is one of the major theoretical perspectives in sociology. It has its origins in the works of Emile Durkheim, who was especially interested in how social order is possible or how society remains relatively stable.More Â».eminist theory is one of the major contemporary sociological theories, which analyzes the status of women and men in society with the purpose of using that knowledge to better women's lives.
79	how many major theoretical perspectives does functionalism have?	3. Functionalist Theory. The functionalist perspective, also called functionalism, is one of the major theoretical perspectives in sociology. It has its origins in the works of Emile Durkheim, who was especially interested in how social order is possible or how society remains relatively stable.More Â».eminist theory is one of the major contemporary sociological theories, which analyzes the status of women and men in society with the purpose of using that knowledge to better women's lives.
79	what is the term for structural functionalism?	Structural functionalism, or simply functionalism, is a framework for building theory that sees society as a complex system whose parts work together to promote solidarity and stability. Two theorists, Herbert Spencer and Robert Merton, were major contributors to this perspective.he structural-functional approach is a perspective in sociology that sees society as a complex system whose parts work together to promote solidarity and stability.
79	who is the father of the social conflict theory?	Conflict theories draw attention to power differentials, such as class conflict, and generally contrast historically dominant ideologies. It is therefore a macro level analysis of society. Karl Marx is the father of the social conflict theory, which is a component of the 4 paradigms of sociology.Certain conflict theories set out to highlight the ideological aspects inherent in traditional thought.t is therefore a macro level analysis of society. Karl Marx is the father of the social conflict theory, which is a component of the 4 paradigms of sociology. Certain conflict theories set out to highlight the ideological aspects inherent in traditional thought.
79	what is one of the major theoretical perspectives?	By Ashley Crossman. The functionalist perspective, also called functionalism, is one of the major theoretical perspectives in sociology. It has its origins in the works of Emile Durkheim, who was especially interested in how social order is possible or how society remains relatively stable.rom this perspective, disorganization in the system, such as deviant behavior, leads to change because societal components must adjust to achieve stability. When one part of the system is not working or is dysfunctional, it affects all other parts and creates social problems, which leads to social change.
79	who is the author of the functionalist perspective?	By Ashley Crossman. The functionalist perspective, also called functionalism, is one of the major theoretical perspectives in sociology. It has its origins in the works of Emile Durkheim, who was especially interested in how social order is possible or how society remains relatively stable.rom this perspective, disorganization in the system, such as deviant behavior, leads to change because societal components must adjust to achieve stability. When one part of the system is not working or is dysfunctional, it affects all other parts and creates social problems, which leads to social change.
79	what is the common analogy between functionalism and anthropology?	A broad historical paradigm in both sociology and  anthropology , functionalism addresses the  social structure , referred to as  social organization  in among the classical theorists, as a whole and in terms of the necessary function of its constituent elements. A common analogy (popularized by  Herbert Spencer ) is to regard  norm s and  institution s as 'organs' that work towards the proper-functioning of the entire 'body' of society. The perspective was implicit in the original sociological positivism of Comte, but was theorized in full by Durkheim, again with respect to observable, structural laws. Functionalism also has an anthropological basis in the work of theorists such as  Marcel Mauss ,  Bronisław Malinowski  and  Radcliffe-Brown . It is in Radcliffe-Brown's specific usage that the prefix 'structural' emerged. Classical functionalist theory is generally united by its tendency towards biological analogy and notions of  social evolutionism , in that the basic form of society would increase in complexity and those forms of social organization that promoted solidarity would eventually overcome social disorganization. As  Giddens  states: "Functionalist thought, from Comte onwards, has looked particularly towards biology as the science providing the closest and most compatible model for social science. Biology has been taken to provide a guide to conceptualizing the structure and the function of social systems and to analysing processes of evolution via mechanisms of adaptation ... functionalism strongly emphasizes the pre-eminence of the social world over its individual parts (i.e. its constituent actors, human subjects)."
79	what was herbert spencer's early social science?	The early sociology of  Herbert Spencer  came about broadly as a reaction to Comte; writing after various developments in evolutionary biology, Spencer attempted (in vain) to reformulate the discipline in what we might now describe as  socially Darwinistic  terms.
79	what is the relation between comte and sociology?	Figure 1: Auguste Comte, Father of Sociology. The term sociology was coined by French philosopher Auguste Comte (1798â1857), in 1838 from the Latin termsocius (companion, associate) and the Greek term logia (study of, speech). Comte is known as the âFather of Sociology.He first publicly used the term in his work Positive Philosophy (1896, orig.riters of this period included a range of well-known philosophers, such as John Locke; David Hume; Voltaire (the pseudonym of Francois-FranÃ§ois Marie); Arouet Immanuel; Kant-Charles louis De, Secondat baron De La brede brÃ¨de Et; De Montesquieu; thomas Hobbes-And Jean. jacques rousseau
79	what is at the heart of all social relationships?	The following are three primary assumptions of modern conflict theory: 1  Competition over scarce resources is at the heart of all social relationships. 2  Inequalities in power and reward are built into all social structures. 3  Change occurs as a result of conflict between competing interests rather than through adaptation.
79	who was the main author of the functionalist perspective?	By Ashley Crossman. The functionalist perspective, also called functionalism, is one of the major theoretical perspectives in sociology. It has its origins in the works of Emile Durkheim, who was especially interested in how social order is possible or how society remains relatively stable.he functionalist perspective, also called functionalism, is one of the major theoretical perspectives in sociology.
79	what did he do at the university of bordeaux?	Though Comte is generally regarded as the "Father of Sociology", the discipline was formally established by another French thinker,  Émile Durkheim  (1858–1917), who developed positivism in greater detail. Durkheim set up the first European department of sociology at the  University of Bordeaux  in 1895, publishing his  Rules of the Sociological Method . In 1896, he established the journal  L'Année Sociologique . Durkheim's seminal monograph,  Suicide  (1897), a case study of suicide rates among  Catholic  and  Protestant  populations, distinguished sociological analysis from  psychology  or  philosophy . It also marked a major contribution to the concept of  structural functionalism .
79	what was the relation between comte and sociology?	Auguste Comte, Father of Sociology. Figure 1: Auguste Comte, Father of Sociology. The term sociology was coined by French philosopher Auguste Comte (1798â1857), in 1838 from the Latin termsocius (companion, associate) and the Greek term logia (study of, speech). Comte is known as the âFather of Sociology. He first publicly used the term in his work Positive Philosophy (1896, orig.
79	who is the father of social conflict theory?	Social conflict  is the struggle between segments of society over valued resources. From the perspective of social conflict theory, in the West, by the nineteenth century, a small population had become capitalists. Capitalists are people who own and operate factories and other businesses in pursuit of profits. In other words, they own virtually all large-scale means of production. However, capitalism turned most other people into industrial workers, whom Marx called proletarians. Proletarians are people who, because of the structure of capitalist economy, must sell their labor for wages. Conflict theories draw attention to power differentials, such as class, gender and race conflict, and contrast historically dominant ideologies. It is therefore a macro level analysis of society that sees society as an arena of inequality that generates conflict and social change. Karl Marx is the father of the  social conflict theory , which is a component of the four major paradigms of sociology. Other important sociologists associated with this theory include Harriet Martineau, Jane Addams and W.E.B. Du Bois. This sociological approach doesn't look at how social structures help society to operate, but instead looks at how "social patterns" can cause some people in society to be dominant, and others to be oppressed. However, some criticisms to this theory are that it disregards how shared values and the way in which people rely on each other help to unify the society.
79	when was isidore marie auguste franã§ois xavier comte born?	Isidore Marie Auguste FranÃ§ois Xavier Comte (French pronunciation: â; 19 January 1798 â 5 September 1857) was a French philosopher who founded the discipline of praxeology and the doctrine of positivism. He is sometimes regarded as the first philosopher of science in the modern sense of the term.
79	who translated the positive philosophy of auguste comte?	Positivism is the objective and value-free observation, comparison, and experimentation applied to scientific inquiry. Positivism was Comte's way of describing the science needed for sociology to takes its place among the other scientific disciplines. His core work, The Positive Philosophy of Auguste Comte was translated by a British-born philosopher named Harriet Martineau (1802-1876).
79	what are some other important aspects of conflict theory?	Conflict theorists, and therefore Dahrendorf, often took the exact opposite view of functionalists.  Whereas functionalists believe that society was oscillating very slightly, if not completely static, conflict theorists said that every society at every point is subject to process of change". He believes that there is "dissension and conflict at every point in the social system" and "many societal elements as contributing to disintegration and change". They believe order comes from coercion from those at the top. They believe that power is an important factor in social order. Dahrendorf believes that both conflict theory and consensus theory are necessary because they reflect the two parts of society.
79	what else can you tell me about functionalism?	Mechanistic functionalism leads functionalism away from the traditional functionalist autonomy of psychology from neuroscience and towards integrating psychology and neuroscience. By providing an applicable framework for merging traditional psychological models with neurological data, mechanistic functionalism may be understood as reconciling the functionalist theory of mind with neurological accounts of how the brain actually works. This is due to the fact that mechanistic explanations of function attempt to provide an account of how functional states (mental states) are physically realized through neurological mechanisms.

31	what happens to the lining of the esophagus?	1. Reflux. What it feels like: Heartburn, a burning, stinging sensation rising from your stomach and chest to your throat; a sour taste in your mouth or constant need to clear your throat; episodes of coughing. If these symptoms happen frequently, you may have gastro-esophageal reflux disease (GERD). What causes it: The valve between the esophagus and the stomach doesn't work properly, allowing stomach acid to leak upward. Severe cases can damage the lining of the esophagus, putting you at risk for esophageal cancer.
31	what else can you tell me about the disease?	Identification. The first signs of throat cancer vary considerably, which makes the disease difficult to detect and diagnose in early stages. The most commonly experienced early symptoms include a persistent sore throat, a lump in the neck, difficulty swallowing, ear or neck pain, and a change in voice.
31	what else can you tell me about esophageal cancer?	If you have symptoms that might be caused by esophageal cancer, the doctor will ask about your medical history to check for possible risk factors and to learn more about your symptoms. Your doctor will also examine you to look for possible signs of esophageal cancer and other health problems.He or she will probably pay special attention to your neck and chest areas. If the results of the exam are abnormal, your doctor probably will order tests to help find the problem.our doctor will also examine you to look for possible signs of esophageal cancer and other health problems. He or she will probably pay special attention to your neck and chest areas. If the results of the exam are abnormal, your doctor probably will order tests to help find the problem.
31	what is the average incidence of cancer in ireland?	Cancer incidence. 1  One in three people in Ireland will develop cancer during their lifetime. 2  In Ireland an average of 30,000 new cases of cancer are diagnosed each year. 3  29,775 people were diagnosed with cancer in 2009, 15,364 men and 14,441 women.he five most common cancers in Ireland are Non melanoma skin cancer (the most common and treatable form of skin cancer), prostate cancer, breast cancer, bowel cancer and lung cancer. Find out more about the most common cancers and incidence rates amongst men and women in Ireland.
31	how many people in ireland will have cancer in their lifetime?	Cancer incidence. 1  One in three people in Ireland will develop cancer during their lifetime. 2  In Ireland an average of 30,000 new cases of cancer are diagnosed each year. 3  29,775 people were diagnosed with cancer in 2009, 15,364 men and 14,441 women.he five most common cancers in Ireland are Non melanoma skin cancer (the most common and treatable form of skin cancer), prostate cancer, breast cancer, bowel cancer and lung cancer. Find out more about the most common cancers and incidence rates amongst men and women in Ireland.
31	how many new cancer cases are there each year?	Cancer incidence. 1  One in three people in Ireland will develop cancer during their lifetime. 2  In Ireland an average of 30,000 new cases of cancer are diagnosed each year. 3  29,775 people were diagnosed with cancer in 2009, 15,364 men and 14,441 women.he five most common cancers in Ireland are Non melanoma skin cancer (the most common and treatable form of skin cancer), prostate cancer, breast cancer, bowel cancer and lung cancer. Find out more about the most common cancers and incidence rates amongst men and women in Ireland.
31	how many people were diagnosed with cancer in 2009?	Cancer incidence. 1  One in three people in Ireland will develop cancer during their lifetime. 2  In Ireland an average of 30,000 new cases of cancer are diagnosed each year. 3  29,775 people were diagnosed with cancer in 2009, 15,364 men and 14,441 women.he five most common cancers in Ireland are Non melanoma skin cancer (the most common and treatable form of skin cancer), prostate cancer, breast cancer, bowel cancer and lung cancer. Find out more about the most common cancers and incidence rates amongst men and women in Ireland.
31	how many people in ireland were diagnosed with cancer in 2009?	Cancer incidence. 1  One in three people in Ireland will develop cancer during their lifetime. 2  In Ireland an average of 30,000 new cases of cancer are diagnosed each year. 3  29,775 people were diagnosed with cancer in 2009, 15,364 men and 14,441 women.he five most common cancers in Ireland are Non melanoma skin cancer (the most common and treatable form of skin cancer), prostate cancer, breast cancer, bowel cancer and lung cancer. Find out more about the most common cancers and incidence rates amongst men and women in Ireland.
31	how many different types of cancer are there?	CIP2A is over-expressed in several common human malignancies including, human head and neck squamous cell carcinoma ( HNSCC ),  colon cancer, gastric cancer, breast cancer, prostate cancer and lung cancer. Notably, in these cancer types CIP2A over-expression is observed with very high frequency;  in breast cancer around 40% of cancer patients are over-expressing CIP2A whereas in all other studied cancer types the frequency is between 65-87 percent. In breast cancer CIP2A expression correlates with disease aggressivity whereas in gastric and lung cancer CIP2A expression predicts for poor patient survival. To date high CIP2A expression has been observed to predict poor patient prognosis in more than dozen human cancer types, which makes it one of the most frequently altered human oncoprotein with clinical relevance.
31	what is the main cause of symptoms of lung cancer?	Symptoms. Lung cancer typically doesn't cause signs and symptoms in its earliest stages. Signs and symptoms of lung cancer typically occur only when the disease is advanced. Signs and symptoms of lung cancer may include: 1  A new cough that doesn't go away. 2  Changes in a chronic cough or smoker's cough.ymptoms. Lung cancer typically doesn't cause signs and symptoms in its earliest stages. Signs and symptoms of lung cancer typically occur only when the disease is advanced. Signs and symptoms of lung cancer may include: 1  A new cough that doesn't go away. 2  Changes in a chronic cough or smoker's cough.
31	what is another name for common throat cancer?	Common throat cancer symptoms may include: Difficulty swallowing, also known as dysphagia. Changes in your voice. Sore throat. Unexplainable weight loss. Swelling of the eyes, jaw, throat or neck. Bleeding in the mouth or through the nose.
31	what is the most common symptom of esophageal cancer?	Symptoms of Esophageal Cancer. Heartburn. Difficulty swallowing. Inability to swallow solid foods (eventually liquids also) Pain with swallowing. Food sticking in esophagus. Weight loss. Regurgitation of undigested food.
31	what other symptoms does esophageal cancer have?	Symptoms of Esophageal Cancer. Heartburn. Difficulty swallowing. Inability to swallow solid foods (eventually liquids also) Pain with swallowing. Food sticking in esophagus. Weight loss. Regurgitation of undigested food.
31	what is the most common symptom of lung cancer?	1 These plants may lodge in the gums or rear of your dog's throat. If that happens, usually a vet's help is needed to remove them.  Lung cancer Coughing can be a symptom of this type of cancer, but it is rare in dogs. Nevertheless, it is good to have your veterinarian rule it out as a possibility. Canine lung cancer frequently will metastasize, or spread, from a tumor elsewhere in the body.
31	how many lung cancer cases are there in a year?	Lung cancer is the leading cause of cancer deaths in males and females in the United States. The incidence of lung cancer is about 60 cases per 100,000 population, and small cell lung cancer (SCLC) accounts for about 15-25% cases of lung cancer.
31	what is the most common cause of lung cancer?	They also can cause penile cancers, anal cancers, and throat cancers. Recent studies have also shown that there may even be an association between HPV and lung cancer. Smoking, of course, is a major cause of lung cancer in the Western world. However, it is not the only cause of lung cancer.
31	what is the name of the most common type of lung cancer?	Each lung has sections called lobes. Two tubes called bronchi lead from the trachea (windpipe) to the lungs.The two main types of lung cancer are non-small cell lung cancer and small cell lung cancer.The types are based on the way the cells look under a microscope. Non-small cell lung cancer is much more common than small cell lung cancer.Tobacco smoking is the most common cause of lung cancer.Lung cancer is the leading cause of death from cancer in the U.S. and the number of deaths from lung cancer in women is increasing. For most patients with lung cancer, current treatments do not cure the cancer.ach lung has sections called lobes. Two tubes called bronchi lead from the trachea (windpipe) to the lungs.The two main types of lung cancer are non-small cell lung cancer and small cell lung cancer.
31	what is the most common type of lung cancer?	About Lung Cancer. Non-Small Cell Lung Cancer. A group of lung cancers that are named for the kinds of cells found in the cancer and how the cells look under a microscope. The three main types of non-small cell lung cancer are squamous cell carcinoma, large cell carcinoma, and adenocarcinoma.on-small cell lung cancer is the most common kind of lung cancer... Read more about Non-Small Cell Lung Cancer. Small Cell Lung Cancer. An aggressive (fast-growing) cancer that forms in tissues of the lung and can spread to other parts of the body.
31	what is the name of the most common cancer in the world?	About Lung Cancer. Non-Small Cell Lung Cancer. A group of lung cancers that are named for the kinds of cells found in the cancer and how the cells look under a microscope. The three main types of non-small cell lung cancer are squamous cell carcinoma, large cell carcinoma, and adenocarcinoma.on-small cell lung cancer is the most common kind of lung cancer... Read more about Non-Small Cell Lung Cancer. Small Cell Lung Cancer. An aggressive (fast-growing) cancer that forms in tissues of the lung and can spread to other parts of the body.
31	what are the 3 main types of non-small cell lung cancer?	About Lung Cancer. Non-Small Cell Lung Cancer. A group of lung cancers that are named for the kinds of cells found in the cancer and how the cells look under a microscope. The three main types of non-small cell lung cancer are squamous cell carcinoma, large cell carcinoma, and adenocarcinoma.on-small cell lung cancer is the most common kind of lung cancer... Read more about Non-Small Cell Lung Cancer. Small Cell Lung Cancer. An aggressive (fast-growing) cancer that forms in tissues of the lung and can spread to other parts of the body.
31	what is the name of the monoclonal antibody?	NIVOLUMAB is a monoclonal antibody. It is used to treat melanoma, lung cancer, kidney cancer, head and neck cancer, Hodgkin lymphoma, and urothelial cancer.
31	what else can you tell me about lung cancer?	Lung cancer symptoms. Early symptoms and signs of lung cancer. There may be no symptoms at the onset of the disease. When present, common symptoms of lung cancer may include: 1  Coughing: This includes a persistent cough that doesn't go away or changes to a chronic smoker's cough,â such as more coughing or pain. 2  Coughing up blood: Coughing up blood or rust-colored sputum (spit or phlegm) should always be discussed with your doctor.
31	how many times does coughing up blood cause lung cancer?	Lung cancer symptoms. Early symptoms and signs of lung cancer. There may be no symptoms at the onset of the disease. When present, common symptoms of lung cancer may include: 1  Coughing: This includes a persistent cough that doesn't go away or changes to a chronic smoker's cough,â such as more coughing or pain. 2  Coughing up blood: Coughing up blood or rust-colored sputum (spit or phlegm) should always be discussed with your doctor.
31	what is the name of the symptom of lung cancer?	Symptoms of lung cancer may include: 1  Coughing symptoms, such as: 2  A new cough or a cough that doesn't go away. 3  In smokers who have a chronic cough, a change in how severe their cough is or how much they cough.4  Coughing up blood or bloody mucus. 5  Chest symptoms, such as: 6  Chest, shoulder, or back pain that doesn't go away and often gets worse with ...ymptoms of lung cancer may include: 1  Coughing symptoms, such as: 2  A new cough or a cough that doesn't go away. 3  In smokers who have a chronic cough, a change in how severe their cough is or how much they cough.
31	how many common symptoms might you have with cancer?	Some common symptoms that may occur with cancer are as follows: 1  Persistent cough or blood-tinged saliva. 2  These symptoms usually represent simple infections such as bronchitis or sinusitis. 3  They could be symptoms of cancer of the lung, head, and neck. 4  A change in bowel habits. 5  Most changes in bowel habits are related to your diet and fluid intake. 6  D Persistent cough or blood-tinged saliva. 2  These symptoms usually represent simple infections such as bronchitis or sinusitis. 3  They could be symptoms of cancer of the lung, head, and neck. 4  Anyone with a cough that lasts more than a month or with blood in the mucus that is coughed up should see a doctor.
31	how many common symptoms of lung cancer are there?	The most common symptoms of lung cancer are: 1  A cough that does not go away or gets worse. 2  Chest pain that is often worse with deep breathing, coughing, or laughing. 3  Hoarseness. 4  Weight loss and loss of appetite. 5  Coughing up blood or rust-colored sputum (spit or phlegm).
31	what is another common symptom of lung cancer?	The most common symptoms of lung cancer are: 1  A cough that does not go away or gets worse. 2  Chest pain that is often worse with deep breathing, coughing, or laughing. 3  Hoarseness. 4  Weight loss and loss of appetite. 5  Coughing up blood or rust-colored sputum (spit or phlegm).
31	how many common symptoms of lung cancer are mentioned?	The most common symptoms of lung cancer are: 1  A cough that does not go away or gets worse. 2  Chest pain that is often worse with deep breathing, coughing, or laughing. 3  Hoarseness. 4  Weight loss and loss of appetite. 5  Coughing up blood or rust-colored sputum (spit or phlegm).
31	what is the most important symptom of lung cancer?	Progressing Toward Death. When treatment for lung cancer has failed to stop advancement of the disease, a few main symptoms are of most concern. Pain at the primary cancer site and in any place where it has spread is the first symptom that needs the attention of the treating health care providers and family members.rogressing Toward Death. When treatment for lung cancer has failed to stop advancement of the disease, a few main symptoms are of most concern. Pain at the primary cancer site and in any place where it has spread is the first symptom that needs the attention of the treating health care providers and family members.
31	what is the name of the article about lung cancer?	Progressing Toward Death. When treatment for lung cancer has failed to stop advancement of the disease, a few main symptoms are of most concern. Pain at the primary cancer site and in any place where it has spread is the first symptom that needs the attention of the treating health care providers and family members.rogressing Toward Death. When treatment for lung cancer has failed to stop advancement of the disease, a few main symptoms are of most concern. Pain at the primary cancer site and in any place where it has spread is the first symptom that needs the attention of the treating health care providers and family members.
31	what is the term for a non-small cell lung cancer?	Cigarette smoking is the principal risk factor for development of lung cancer. Passive exposure to tobacco smoke (passive smoking) also can cause lung cancer. The two types of lung cancer, which grow and spread differently, are small cell lung cancers (SCLC) and non-small cell lung cancers (NSCLC). The stage of lung cancer refers to the extent to which the cancer has spread in the body.
31	how many types of esophageal cancer are there?	1 Esophageal cancer is a disease in which malignant (cancer) cells form in the tissues of the esophagus. 2  Smoking, heavy alcohol use, and Barrett esophagus can increase the risk of developing esophageal cancer. 3  Signs and symptoms of esophageal cancer are weight loss and painful or difficult swallowing.
31	what are the signs and symptoms of esophageal cancer?	1 Esophageal cancer is a disease in which malignant (cancer) cells form in the tissues of the esophagus. 2  Smoking, heavy alcohol use, and Barrett esophagus can increase the risk of developing esophageal cancer. 3  Signs and symptoms of esophageal cancer are weight loss and painful or difficult swallowing.
31	what is the most common cancer in the world?	About Hilar Mass. 179 discussions. About Lung Cancer. 295,192 discussions. Lung cancer is one of the most common cancers in the world. It is a leading cause of cancer death in men and women in the United States. Cigarette smoking causes most lung cancers.
31	how many symptoms does esophageal cancer have?	Signs and symptoms of esophageal cancer include: 1  Difficulty swallowing (dysphagia). 2  Weight loss without trying. 3  Chest pain, pressure or burning.
31	what is another symptom of esophageal cancer?	Signs and symptoms of esophageal cancer include: 1  Difficulty swallowing (dysphagia). 2  Weight loss without trying. 3  Chest pain, pressure or burning.
31	what is the most common symptom of pneumonitis?	Definition. Pneumonitis (noo-moe-NIE-tis) is a general term that refers to inflammation of lung tissue. Although pneumonia is technically a type of pneumonitis because the infection causes inflammation, most doctors are referring to other causes of lung inflammation when they use the term pneumonitis..Factors that can cause pneumonitis include exposure to airborne irritants at your job or from your hobbies.In addition, some types of cancer treatments and dozens of drugs can cause pneumonitis. Difficulty breathing â often accompanied by a dry (nonproductive) cough â is the most common symptom of pneumonitis.actors that can cause pneumonitis include exposure to airborne irritants at your job or from your hobbies. In addition, some types of cancer treatments and dozens of drugs can cause pneumonitis. Difficulty breathing â often accompanied by a dry (nonproductive) cough â is the most common symptom of pneumonitis.
31	what is the main symptom of esophageal cancer?	In more advanced cancers, symptoms of esophageal cancer include: 1  Difficulty or pain when swallowing. 2  Weight loss. 3  Pain in the chest, behind the breastbone. 4  Coughing. Hoarseness.  Indigestion and heartburn.
31	what is one of the symptoms of esophageal cancer?	In more advanced cancers, symptoms of esophageal cancer include: 1  Difficulty or pain when swallowing. 2  Weight loss. 3  Pain in the chest, behind the breastbone. 4  Coughing. Hoarseness.  Indigestion and heartburn.
31	how many symptoms of esophageal cancer are there?	In more advanced cancers, symptoms of esophageal cancer include: 1  Difficulty or pain when swallowing. 2  Weight loss. 3  Pain in the chest, behind the breastbone. 4  Coughing. Hoarseness.  Indigestion and heartburn.
31	what is the most common symptom of throat cancer?	Throat cancer symptoms. Signs of throat cancer may be difficult to identify in the early stages of the disease. Many symptoms associated with throat cancer are the same as a cold or sore throat.ome symptoms of throat cancer are specific to certain areas of the body. For instance, changes in your voice may be a sign of laryngeal (voice box) cancer, but would rarely indicate cancer of the pharynx.
31	what is the most common type of esophageal cancer?	1 Lung cancer: Non-small cell lung cancer accounts for 80 percent of lung cancers, and adenocarcinoma is the most common type. 2  Prostate cancer: Cancer that forms in the prostate gland is typically an adenocarcinoma, which makes up 99 percent of all prostate cancers. Esophageal cancer: Cancer that forms in the glandular cells of the esophagus is known as adenocarcinoma. 2  This is the most common type of esophageal cancer. 3  Colorectal cancer: Cancer that develops in the intestinal gland cells that line the inside of the colon and/or rectum is an adenocarcinoma.
31	what is the most common type of colorectal cancer?	1 Lung cancer: Non-small cell lung cancer accounts for 80 percent of lung cancers, and adenocarcinoma is the most common type. 2  Prostate cancer: Cancer that forms in the prostate gland is typically an adenocarcinoma, which makes up 99 percent of all prostate cancers. Esophageal cancer: Cancer that forms in the glandular cells of the esophagus is known as adenocarcinoma. 2  This is the most common type of esophageal cancer. 3  Colorectal cancer: Cancer that develops in the intestinal gland cells that line the inside of the colon and/or rectum is an adenocarcinoma.
31	how many types of colorectal cancer are there?	1 Lung cancer: Non-small cell lung cancer accounts for 80 percent of lung cancers, and adenocarcinoma is the most common type. 2  Prostate cancer: Cancer that forms in the prostate gland is typically an adenocarcinoma, which makes up 99 percent of all prostate cancers. Esophageal cancer: Cancer that forms in the glandular cells of the esophagus is known as adenocarcinoma. 2  This is the most common type of esophageal cancer. 3  Colorectal cancer: Cancer that develops in the intestinal gland cells that line the inside of the colon and/or rectum is an adenocarcinoma.
31	what is the main cause of head and neck cancer?	Symptoms of head and neck cancer. A lump in the neck. Cancers that begin in the head or neck usually spread to lymph nodes in the neck before they spread elsewhere. A lump in the neck that lasts more than two weeks should be seen by a physician as soon as possible.Of course, not all lumps are cancer.But a lump (or lumps) in the neck can be the first sign of cancer of the mouth, throat, voicebox (larynx), thyroid gland, or of certain lymphomas and blood cancers. Such lumps are generally painless and continue to enlarge steadily.Change in the voice. Most cancers in the larynx cause some changes in voice.ymptoms of head and neck cancer. A lump in the neck. Cancers that begin in the head or neck usually spread to lymph nodes in the neck before they spread elsewhere. A lump in the neck that lasts more than two weeks should be seen by a physician as soon as possible.
